id,module,level,strand,substrand,year,type,text,answer,hint,options,params
q_1764328354355_300,F01_Y3_FRAC,3,"Fractions, decimals and percentages","recognise, find, write, name and count fractions",3,text_input,"What is the missing number? 1.5, __, 1.7, 1.8, 1.9, 2, 2.1, 2.2, 2.3, 2.4",1.6,The pattern counts forwards in tenths (0.1),,"{""description"":""Meeting - Full curriculum range: unit fractions (1/2, 1/3, 1/4, 1/5, 1/6, 1/8, 1/10), non-unit fractions with small denominators (2/3, 3/4, 2/5, 3/5, etc.), counting in tenths beyond 1, quantities up to 40"",""math"":{""fractions"":{""options"":{""values"":[{""numerator"":1,""denominator"":2},{""numerator"":1,""denominator"":3},{""numerator"":2,""denominator"":3},{""numerator"":1,""denominator"":4},{""numerator"":2,""denominator"":4},{""numerator"":3,""denominator"":4},{""numerator"":1,""denominator"":5},{""numerator"":2,""denominator"":5},{""numerator"":3,""denominator"":5},{""numerator"":4,""denominator"":5},{""numerator"":1,""denominator"":6},{""numerator"":1,""denominator"":8},{""numerator"":1,""denominator"":10},{""numerator"":2,""denominator"":10},{""numerator"":3,""denominator"":10},{""numerator"":7,""denominator"":10},{""numerator"":9,""denominator"":10}],""select"":""one""}},""quantity"":{""range"":{""min"":2,""max"":40}},""divisibilityRequired"":true,""countingInTenths"":{""range"":{""min"":0,""max"":3},""step"":0.1,""length"":10,""directions"":[""forwards"",""backwards""]}},""presentation"":{""questionTypes"":{""options"":{""values"":[""find_fraction"",""count_tenths"",""number_line_tenths"",""write_fraction"",""name_fraction"",""discrete_set"",""equation"",""divide_by_10""],""select"":""one""}},""visualType"":""mixed"",""contexts"":[""shapes"",""objects"",""discrete_sets"",""number_lines"",""quantities""]}}"
q_1764328354355_301,F01_Y3_FRAC,3,"Fractions, decimals and percentages","recognise, find, write, name and count fractions",3,text_input,What fraction of the shape is shaded?,2/5,2 out of 5 parts are shaded,,"{""description"":""Meeting - Full curriculum range: unit fractions (1/2, 1/3, 1/4, 1/5, 1/6, 1/8, 1/10), non-unit fractions with small denominators (2/3, 3/4, 2/5, 3/5, etc.), counting in tenths beyond 1, quantities up to 40"",""math"":{""fractions"":{""options"":{""values"":[{""numerator"":1,""denominator"":2},{""numerator"":1,""denominator"":3},{""numerator"":2,""denominator"":3},{""numerator"":1,""denominator"":4},{""numerator"":2,""denominator"":4},{""numerator"":3,""denominator"":4},{""numerator"":1,""denominator"":5},{""numerator"":2,""denominator"":5},{""numerator"":3,""denominator"":5},{""numerator"":4,""denominator"":5},{""numerator"":1,""denominator"":6},{""numerator"":1,""denominator"":8},{""numerator"":1,""denominator"":10},{""numerator"":2,""denominator"":10},{""numerator"":3,""denominator"":10},{""numerator"":7,""denominator"":10},{""numerator"":9,""denominator"":10}],""select"":""one""}},""quantity"":{""range"":{""min"":2,""max"":40}},""divisibilityRequired"":true,""countingInTenths"":{""range"":{""min"":0,""max"":3},""step"":0.1,""length"":10,""directions"":[""forwards"",""backwards""]}},""presentation"":{""questionTypes"":{""options"":{""values"":[""find_fraction"",""count_tenths"",""number_line_tenths"",""write_fraction"",""name_fraction"",""discrete_set"",""equation"",""divide_by_10""],""select"":""one""}},""visualType"":""mixed"",""contexts"":[""shapes"",""objects"",""discrete_sets"",""number_lines"",""quantities""]}}"
q_1764328354355_302,F01_Y3_FRAC,3,"Fractions, decimals and percentages","recognise, find, write, name and count fractions",3,text_input,Write the fraction: three tenths,3/10,three tenths means 3 out of 10 equal parts,,"{""description"":""Meeting - Full curriculum range: unit fractions (1/2, 1/3, 1/4, 1/5, 1/6, 1/8, 1/10), non-unit fractions with small denominators (2/3, 3/4, 2/5, 3/5, etc.), counting in tenths beyond 1, quantities up to 40"",""math"":{""fractions"":{""options"":{""values"":[{""numerator"":1,""denominator"":2},{""numerator"":1,""denominator"":3},{""numerator"":2,""denominator"":3},{""numerator"":1,""denominator"":4},{""numerator"":2,""denominator"":4},{""numerator"":3,""denominator"":4},{""numerator"":1,""denominator"":5},{""numerator"":2,""denominator"":5},{""numerator"":3,""denominator"":5},{""numerator"":4,""denominator"":5},{""numerator"":1,""denominator"":6},{""numerator"":1,""denominator"":8},{""numerator"":1,""denominator"":10},{""numerator"":2,""denominator"":10},{""numerator"":3,""denominator"":10},{""numerator"":7,""denominator"":10},{""numerator"":9,""denominator"":10}],""select"":""one""}},""quantity"":{""range"":{""min"":2,""max"":40}},""divisibilityRequired"":true,""countingInTenths"":{""range"":{""min"":0,""max"":3},""step"":0.1,""length"":10,""directions"":[""forwards"",""backwards""]}},""presentation"":{""questionTypes"":{""options"":{""values"":[""find_fraction"",""count_tenths"",""number_line_tenths"",""write_fraction"",""name_fraction"",""discrete_set"",""equation"",""divide_by_10""],""select"":""one""}},""visualType"":""mixed"",""contexts"":[""shapes"",""objects"",""discrete_sets"",""number_lines"",""quantities""]}}"
q_1764328354355_303,F01_Y3_FRAC,3,"Fractions, decimals and percentages","recognise, find, write, name and count fractions",3,text_input,What fraction of the shape is shaded?,1/10,1 out of 10 parts are shaded,,"{""description"":""Meeting - Full curriculum range: unit fractions (1/2, 1/3, 1/4, 1/5, 1/6, 1/8, 1/10), non-unit fractions with small denominators (2/3, 3/4, 2/5, 3/5, etc.), counting in tenths beyond 1, quantities up to 40"",""math"":{""fractions"":{""options"":{""values"":[{""numerator"":1,""denominator"":2},{""numerator"":1,""denominator"":3},{""numerator"":2,""denominator"":3},{""numerator"":1,""denominator"":4},{""numerator"":2,""denominator"":4},{""numerator"":3,""denominator"":4},{""numerator"":1,""denominator"":5},{""numerator"":2,""denominator"":5},{""numerator"":3,""denominator"":5},{""numerator"":4,""denominator"":5},{""numerator"":1,""denominator"":6},{""numerator"":1,""denominator"":8},{""numerator"":1,""denominator"":10},{""numerator"":2,""denominator"":10},{""numerator"":3,""denominator"":10},{""numerator"":7,""denominator"":10},{""numerator"":9,""denominator"":10}],""select"":""one""}},""quantity"":{""range"":{""min"":2,""max"":40}},""divisibilityRequired"":true,""countingInTenths"":{""range"":{""min"":0,""max"":3},""step"":0.1,""length"":10,""directions"":[""forwards"",""backwards""]}},""presentation"":{""questionTypes"":{""options"":{""values"":[""find_fraction"",""count_tenths"",""number_line_tenths"",""write_fraction"",""name_fraction"",""discrete_set"",""equation"",""divide_by_10""],""select"":""one""}},""visualType"":""mixed"",""contexts"":[""shapes"",""objects"",""discrete_sets"",""number_lines"",""quantities""]}}"
q_1764328354355_304,F01_Y3_FRAC,3,"Fractions, decimals and percentages","recognise, find, write, name and count fractions",3,text_input,What is 2/3 of 30?,20,"Divide 30 by 3, then multiply by 2",,"{""description"":""Meeting - Full curriculum range: unit fractions (1/2, 1/3, 1/4, 1/5, 1/6, 1/8, 1/10), non-unit fractions with small denominators (2/3, 3/4, 2/5, 3/5, etc.), counting in tenths beyond 1, quantities up to 40"",""math"":{""fractions"":{""options"":{""values"":[{""numerator"":1,""denominator"":2},{""numerator"":1,""denominator"":3},{""numerator"":2,""denominator"":3},{""numerator"":1,""denominator"":4},{""numerator"":2,""denominator"":4},{""numerator"":3,""denominator"":4},{""numerator"":1,""denominator"":5},{""numerator"":2,""denominator"":5},{""numerator"":3,""denominator"":5},{""numerator"":4,""denominator"":5},{""numerator"":1,""denominator"":6},{""numerator"":1,""denominator"":8},{""numerator"":1,""denominator"":10},{""numerator"":2,""denominator"":10},{""numerator"":3,""denominator"":10},{""numerator"":7,""denominator"":10},{""numerator"":9,""denominator"":10}],""select"":""one""}},""quantity"":{""range"":{""min"":2,""max"":40}},""divisibilityRequired"":true,""countingInTenths"":{""range"":{""min"":0,""max"":3},""step"":0.1,""length"":10,""directions"":[""forwards"",""backwards""]}},""presentation"":{""questionTypes"":{""options"":{""values"":[""find_fraction"",""count_tenths"",""number_line_tenths"",""write_fraction"",""name_fraction"",""discrete_set"",""equation"",""divide_by_10""],""select"":""one""}},""visualType"":""mixed"",""contexts"":[""shapes"",""objects"",""discrete_sets"",""number_lines"",""quantities""]}}"
q_1764328354355_305,F01_Y3_FRAC,3,"Fractions, decimals and percentages","recognise, find, write, name and count fractions",3,text_input,What fraction of the shape is shaded?,7/10,7 out of 10 parts are shaded,,"{""description"":""Meeting - Full curriculum range: unit fractions (1/2, 1/3, 1/4, 1/5, 1/6, 1/8, 1/10), non-unit fractions with small denominators (2/3, 3/4, 2/5, 3/5, etc.), counting in tenths beyond 1, quantities up to 40"",""math"":{""fractions"":{""options"":{""values"":[{""numerator"":1,""denominator"":2},{""numerator"":1,""denominator"":3},{""numerator"":2,""denominator"":3},{""numerator"":1,""denominator"":4},{""numerator"":2,""denominator"":4},{""numerator"":3,""denominator"":4},{""numerator"":1,""denominator"":5},{""numerator"":2,""denominator"":5},{""numerator"":3,""denominator"":5},{""numerator"":4,""denominator"":5},{""numerator"":1,""denominator"":6},{""numerator"":1,""denominator"":8},{""numerator"":1,""denominator"":10},{""numerator"":2,""denominator"":10},{""numerator"":3,""denominator"":10},{""numerator"":7,""denominator"":10},{""numerator"":9,""denominator"":10}],""select"":""one""}},""quantity"":{""range"":{""min"":2,""max"":40}},""divisibilityRequired"":true,""countingInTenths"":{""range"":{""min"":0,""max"":3},""step"":0.1,""length"":10,""directions"":[""forwards"",""backwards""]}},""presentation"":{""questionTypes"":{""options"":{""values"":[""find_fraction"",""count_tenths"",""number_line_tenths"",""write_fraction"",""name_fraction"",""discrete_set"",""equation"",""divide_by_10""],""select"":""one""}},""visualType"":""mixed"",""contexts"":[""shapes"",""objects"",""discrete_sets"",""number_lines"",""quantities""]}}"
q_1764328354355_306,F01_Y3_FRAC,3,"Fractions, decimals and percentages","recognise, find, write, name and count fractions",3,text_input,1/8 of 32 = ?,4,Find 1/8 of 32,,"{""description"":""Meeting - Full curriculum range: unit fractions (1/2, 1/3, 1/4, 1/5, 1/6, 1/8, 1/10), non-unit fractions with small denominators (2/3, 3/4, 2/5, 3/5, etc.), counting in tenths beyond 1, quantities up to 40"",""math"":{""fractions"":{""options"":{""values"":[{""numerator"":1,""denominator"":2},{""numerator"":1,""denominator"":3},{""numerator"":2,""denominator"":3},{""numerator"":1,""denominator"":4},{""numerator"":2,""denominator"":4},{""numerator"":3,""denominator"":4},{""numerator"":1,""denominator"":5},{""numerator"":2,""denominator"":5},{""numerator"":3,""denominator"":5},{""numerator"":4,""denominator"":5},{""numerator"":1,""denominator"":6},{""numerator"":1,""denominator"":8},{""numerator"":1,""denominator"":10},{""numerator"":2,""denominator"":10},{""numerator"":3,""denominator"":10},{""numerator"":7,""denominator"":10},{""numerator"":9,""denominator"":10}],""select"":""one""}},""quantity"":{""range"":{""min"":2,""max"":40}},""divisibilityRequired"":true,""countingInTenths"":{""range"":{""min"":0,""max"":3},""step"":0.1,""length"":10,""directions"":[""forwards"",""backwards""]}},""presentation"":{""questionTypes"":{""options"":{""values"":[""find_fraction"",""count_tenths"",""number_line_tenths"",""write_fraction"",""name_fraction"",""discrete_set"",""equation"",""divide_by_10""],""select"":""one""}},""visualType"":""mixed"",""contexts"":[""shapes"",""objects"",""discrete_sets"",""number_lines"",""quantities""]}}"
q_1764328354355_307,F01_Y3_FRAC,3,"Fractions, decimals and percentages","recognise, find, write, name and count fractions",3,text_input,A shop has 10 toys. 1/10 of them are sold. How many toys are sold?,1,Find 1/10 of 10,,"{""description"":""Meeting - Full curriculum range: unit fractions (1/2, 1/3, 1/4, 1/5, 1/6, 1/8, 1/10), non-unit fractions with small denominators (2/3, 3/4, 2/5, 3/5, etc.), counting in tenths beyond 1, quantities up to 40"",""math"":{""fractions"":{""options"":{""values"":[{""numerator"":1,""denominator"":2},{""numerator"":1,""denominator"":3},{""numerator"":2,""denominator"":3},{""numerator"":1,""denominator"":4},{""numerator"":2,""denominator"":4},{""numerator"":3,""denominator"":4},{""numerator"":1,""denominator"":5},{""numerator"":2,""denominator"":5},{""numerator"":3,""denominator"":5},{""numerator"":4,""denominator"":5},{""numerator"":1,""denominator"":6},{""numerator"":1,""denominator"":8},{""numerator"":1,""denominator"":10},{""numerator"":2,""denominator"":10},{""numerator"":3,""denominator"":10},{""numerator"":7,""denominator"":10},{""numerator"":9,""denominator"":10}],""select"":""one""}},""quantity"":{""range"":{""min"":2,""max"":40}},""divisibilityRequired"":true,""countingInTenths"":{""range"":{""min"":0,""max"":3},""step"":0.1,""length"":10,""directions"":[""forwards"",""backwards""]}},""presentation"":{""questionTypes"":{""options"":{""values"":[""find_fraction"",""count_tenths"",""number_line_tenths"",""write_fraction"",""name_fraction"",""discrete_set"",""equation"",""divide_by_10""],""select"":""one""}},""visualType"":""mixed"",""contexts"":[""shapes"",""objects"",""discrete_sets"",""number_lines"",""quantities""]}}"
q_1764328354355_308,F01_Y3_FRAC,3,"Fractions, decimals and percentages","recognise, find, write, name and count fractions",3,text_input,Write the fraction: one half,1/2,one half means 1 out of 2 equal parts,,"{""description"":""Meeting - Full curriculum range: unit fractions (1/2, 1/3, 1/4, 1/5, 1/6, 1/8, 1/10), non-unit fractions with small denominators (2/3, 3/4, 2/5, 3/5, etc.), counting in tenths beyond 1, quantities up to 40"",""math"":{""fractions"":{""options"":{""values"":[{""numerator"":1,""denominator"":2},{""numerator"":1,""denominator"":3},{""numerator"":2,""denominator"":3},{""numerator"":1,""denominator"":4},{""numerator"":2,""denominator"":4},{""numerator"":3,""denominator"":4},{""numerator"":1,""denominator"":5},{""numerator"":2,""denominator"":5},{""numerator"":3,""denominator"":5},{""numerator"":4,""denominator"":5},{""numerator"":1,""denominator"":6},{""numerator"":1,""denominator"":8},{""numerator"":1,""denominator"":10},{""numerator"":2,""denominator"":10},{""numerator"":3,""denominator"":10},{""numerator"":7,""denominator"":10},{""numerator"":9,""denominator"":10}],""select"":""one""}},""quantity"":{""range"":{""min"":2,""max"":40}},""divisibilityRequired"":true,""countingInTenths"":{""range"":{""min"":0,""max"":3},""step"":0.1,""length"":10,""directions"":[""forwards"",""backwards""]}},""presentation"":{""questionTypes"":{""options"":{""values"":[""find_fraction"",""count_tenths"",""number_line_tenths"",""write_fraction"",""name_fraction"",""discrete_set"",""equation"",""divide_by_10""],""select"":""one""}},""visualType"":""mixed"",""contexts"":[""shapes"",""objects"",""discrete_sets"",""number_lines"",""quantities""]}}"
q_1764328354355_309,F01_Y3_FRAC,3,"Fractions, decimals and percentages","recognise, find, write, name and count fractions",3,text_input,A shop has 40 toys. 3/10 of them are sold. How many toys are sold?,12,Find 3/10 of 40,,"{""description"":""Meeting - Full curriculum range: unit fractions (1/2, 1/3, 1/4, 1/5, 1/6, 1/8, 1/10), non-unit fractions with small denominators (2/3, 3/4, 2/5, 3/5, etc.), counting in tenths beyond 1, quantities up to 40"",""math"":{""fractions"":{""options"":{""values"":[{""numerator"":1,""denominator"":2},{""numerator"":1,""denominator"":3},{""numerator"":2,""denominator"":3},{""numerator"":1,""denominator"":4},{""numerator"":2,""denominator"":4},{""numerator"":3,""denominator"":4},{""numerator"":1,""denominator"":5},{""numerator"":2,""denominator"":5},{""numerator"":3,""denominator"":5},{""numerator"":4,""denominator"":5},{""numerator"":1,""denominator"":6},{""numerator"":1,""denominator"":8},{""numerator"":1,""denominator"":10},{""numerator"":2,""denominator"":10},{""numerator"":3,""denominator"":10},{""numerator"":7,""denominator"":10},{""numerator"":9,""denominator"":10}],""select"":""one""}},""quantity"":{""range"":{""min"":2,""max"":40}},""divisibilityRequired"":true,""countingInTenths"":{""range"":{""min"":0,""max"":3},""step"":0.1,""length"":10,""directions"":[""forwards"",""backwards""]}},""presentation"":{""questionTypes"":{""options"":{""values"":[""find_fraction"",""count_tenths"",""number_line_tenths"",""write_fraction"",""name_fraction"",""discrete_set"",""equation"",""divide_by_10""],""select"":""one""}},""visualType"":""mixed"",""contexts"":[""shapes"",""objects"",""discrete_sets"",""number_lines"",""quantities""]}}"
